time,thor,strageness,stage,apnea
2022-08-06 22:15:38.031250,-0.0353246356908522,0.612627162615631,WK,apnea
2022-08-06 22:15:38.062500,-0.0350194552529182,0.5163714684881184,WK,apnea
2022-08-06 22:15:38.093750,-0.0348668650339513,0.8671702925788832,N1,apnea
2022-08-06 22:15:38.125000,-0.0353246356908522,0.746655522026743,N2,no apnea
2022-08-06 22:15:38.156250,-0.0345616845960174,0.7370024496990164,N2,no apnea
2022-08-06 22:15:38.187500,-0.0322728313115129,0.0213668999518134,N1,no apnea
2022-08-06 22:15:38.218750,-0.031967650873579,0.1166044384999613,N2,no apnea
2022-08-06 22:15:38.250000,-0.031815060654612,0.6429654922378953,N2,apnea
2022-08-06 22:15:38.281250,-0.0278477149614709,0.1901654104364355,N2,apnea
2022-08-06 22:15:38.312500,-0.0229648279545281,0.9270497795968844,N2,apnea
2022-08-06 22:15:38.343750,-0.0212863355458915,0.8352937807840695,N2,apnea
2022-08-06 22:15:38.375000,-0.0200656137941557,0.9787869995067046,N1,apnea
2022-08-06 22:15:38.406250,-0.0186923018234531,0.8351554121150315,N2,no apnea
2022-08-06 22:15:38.437500,-0.018997482261387,0.2788318014532623,N2,no apnea
2022-08-06 22:15:38.468750,-0.0179293507286182,0.0129500561203617,N2,no apnea
2022-08-06 22:15:38.500000,-0.0153353170061799,0.8844119973788007,WK,apnea
2022-08-06 22:15:38.531250,-0.014572365911345,0.8531259393794547,WK,apnea
2022-08-06 22:15:38.562500,-0.0150301365682459,0.5755863616621071,WK,no apnea
2022-08-06 22:15:38.593750,-0.014877546349279,0.3061853921379877,N2,apnea
2022-08-06 22:15:38.625000,-0.0157930876630807,0.5894632671060176,N2,apnea
2022-08-06 22:15:38.656250,-0.0167086289768825,0.990172474943866,N2,apnea
2022-08-06 22:15:38.687500,-0.014724956130312,0.2365275329967339,N2,no apnea
2022-08-06 22:15:38.718750,-0.0128938735027084,0.6917678530781208,N2,no apnea
2022-08-06 22:15:38.750000,-0.0136568245975432,0.5174805005446806,N2,no apnea
2022-08-06 22:15:38.781250,-0.0136568245975432,0.9752143387857528,N2,no apnea
2022-08-06 22:15:38.812500,-0.0116731517509727,0.7945859272051176,N2,no apnea
2022-08-06 22:15:38.843750,-0.0110627908751049,0.4741804336272189,N2,apnea
2022-08-06 22:15:38.875000,-0.0090791180285343,0.8698379176744833,N2,apnea
2022-08-06 22:15:38.906250,-0.002059967956054,0.9701395822463686,N2,apnea
2022-08-06 22:15:38.937500,0.0041962310215915,0.9733687288319474,N2,no apnea
2022-08-06 22:15:38.968750,0.0070954451819638,0.0924200062611033,N2,apnea
2022-08-06 22:15:39.000000,0.0832379644464789,0.4046972234661383,N2,apnea
2022-08-06 22:15:39.031250,0.0266269932097352,0.1684555246132938,N2,no apnea
2022-08-06 22:15:39.062500,0.027695124742504,0.1458857851650273,N2,no apnea
2022-08-06 22:15:39.093750,0.0125886930647745,0.060956469270275,N2,apnea
2022-08-06 22:15:39.125000,-0.0096894789044022,0.7648379251357743,N2,no apnea
2022-08-06 22:15:39.156250,-0.0310521095597772,0.6536856694427313,N2,apnea
2022-08-06 22:15:39.187500,-0.0492103456168459,0.236457357652235,N3,no apnea
2022-08-06 22:15:39.218750,-0.0595864805065995,0.6111830995559392,N2,no apnea
2022-08-06 22:15:39.250000,-0.0594338902876325,0.7515368821676837,N3,apnea
2022-08-06 22:15:39.281250,-0.0557717250324254,0.5270223633352898,N3,no apnea
2022-08-06 22:15:39.312500,-0.0566872663462272,0.8279092809610358,N3,apnea
2022-08-06 22:15:39.343750,-0.0576028076600289,0.3859955292286089,N3,no apnea
2022-08-06 22:15:39.375000,-0.0548561837186236,0.3146633784756626,N3,no apnea
2022-08-06 22:15:39.406250,-0.0543984130617227,0.8011393083996364,N3,no apnea
2022-08-06 22:15:39.437500,-0.0525673304341191,0.6544926557742694,N3,apnea
2022-08-06 22:15:39.468750,-0.0399023422598611,0.6818236984808567,N3,apnea
2022-08-06 22:15:39.500000,-0.0243381399252307,0.956703494718022,N3,no apnea
2022-08-06 22:15:39.531250,-0.0139620050354772,0.1248905371993417,N3,no apnea
2022-08-06 22:15:39.562500,0.0003814755474174,0.7451234761234475,N3,no apnea
2022-08-06 22:15:39.593750,0.0203707942320897,0.6975631848963517,N3,no apnea
2022-08-06 22:15:39.625000,0.0363927672236209,0.1554209286408243,N3,no apnea
2022-08-06 22:15:39.656250,0.0508888380254825,0.2899879553242037,N3,apnea
2022-08-06 22:15:39.687500,0.0699626153963531,0.7574725363172682,N3,no apnea
2022-08-06 22:15:39.718750,0.0905622949568932,0.1970665480048176,N3,apnea
2022-08-06 22:15:39.750000,0.1099412527656977,0.203831938084009,N3,apnea
2022-08-06 22:15:39.781250,0.1245899137865262,0.4119166472270162,N3,no apnea
2022-08-06 22:15:39.812500,0.1313038834210727,0.1472171708316779,N3,apnea
2022-08-06 22:15:39.843750,0.1378652628366521,0.4337079551495392,N3,no apnea
2022-08-06 22:15:39.875000,0.1502250705729762,0.7395879504405418,N3,apnea
2022-08-06 22:15:39.906250,0.159838254367895,0.271099652116729,N3,no apnea
2022-08-06 22:15:39.937500,0.159685664148928,0.6602639807708013,N3,no apnea
2022-08-06 22:15:39.968750,0.1506828412298771,0.2692841025231525,N3,no apnea
2022-08-06 22:15:40.000000,0.0832379644464789,0.2401461849298565,N3,apnea
2022-08-06 22:15:40.031250,0.1134508278019379,0.9014903969124342,N3,no apnea
2022-08-06 22:15:40.062500,0.0859845883878843,0.5208239968286081,N3,no apnea
2022-08-06 22:15:40.093750,0.0473792629892423,0.1970913236339734,N3,apnea
2022-08-06 22:15:40.125000,-0.0040436408026245,0.674876310564781,N3,no apnea
2022-08-06 22:15:40.156250,-0.0608072022583352,0.2267894870855847,N3,apnea
2022-08-06 22:15:40.187500,-0.1158922713054093,0.6562609392112061,N3,apnea
2022-08-06 22:15:40.218750,-0.1694514381628137,0.9889571292156476,N3,apnea
2022-08-06 22:15:40.250000,-0.2259098191805905,0.0940458752325791,N3,no apnea
2022-08-06 22:15:40.281250,-0.2841992828259708,0.5632640247174115,N3,apnea
2022-08-06 22:15:40.312500,-0.3333333333333333,0.6629796939058024,N3,apnea
2022-08-06 22:15:40.343750,-0.3630884260318913,0.2940030965934885,N3,no apnea
2022-08-06 22:15:40.375000,-0.3734645609216449,0.69036759470292,N3,no apnea
2022-08-06 22:15:40.406250,-0.3701075761043717,0.8219221501392461,N3,apnea
2022-08-06 22:15:40.437500,-0.3586633096818494,0.6968517042761603,N3,apnea
2022-08-06 22:15:40.468750,-0.3437094682230869,0.5486982498603789,N3,no apnea
2022-08-06 22:15:40.500000,-0.3276874952315556,0.2575588230942186,N3,apnea
2022-08-06 22:15:40.531250,-0.3104448004882887,0.4869880038168973,N3,no apnea
2022-08-06 22:15:40.562500,-0.2928969253070878,0.8536073956683091,N3,apnea
2022-08-06 22:15:40.593750,-0.2774853131914244,0.8893714351458224,N3,apnea
2022-08-06 22:15:40.625000,-0.2617685206378271,0.4831333859400685,N3,no apnea
2022-08-06 22:15:40.656250,-0.2431525139238574,0.9631247480760416,N3,apnea
2022-08-06 22:15:40.687500,-0.2262149996185244,0.095783006100833,N3,no apnea
2022-08-06 22:15:40.718750,-0.2133974212252994,0.6864875271469493,N3,apnea
2022-08-06 22:15:40.750000,-0.2007324330510414,0.0390067305175101,N3,apnea
2022-08-06 22:15:40.781250,-0.1869993133440146,0.1775000781425225,N3,apnea
2022-08-06 22:15:40.812500,-0.1729610131990539,0.2034099299518239,N3,apnea
2022-08-06 22:15:40.843750,-0.1569390402075227,0.7430729606155718,N3,apnea
2022-08-06 22:15:40.875000,-0.1422903791866941,0.9160673769693872,N3,apnea
2022-08-06 22:15:40.906250,-0.1331349660486762,0.2220496875154826,N3,no apnea
2022-08-06 22:15:40.937500,-0.1221484702830548,0.2411069971702635,WK,no apnea
2022-08-06 22:15:40.968750,-0.1032272831311512,0.241372874774184,WK,no apnea
2022-08-06 22:15:41.000000,0.0832379644464789,0.3181951271607012,WK,apnea
2022-08-06 22:15:41.031250,-0.0601968413824673,0.2312344917971761,WK,no apnea
2022-08-06 22:15:41.062500,-0.0470740825513084,0.1824731035324026,WK,apnea
2022-08-06 22:15:41.093750,-0.0394445716029602,0.4009601052659921,N1,apnea
2022-08-06 22:15:41.125000,-0.0327306019684138,0.2914981081099838,N2,apnea
2022-08-06 22:15:41.156250,-0.0280003051804379,0.0953221835559187,N2,apnea
2022-08-06 22:15:41.187500,-0.027542534523537,0.7840519743078584,N2,apnea
2022-08-06 22:15:41.218750,-0.0258640421149004,0.5959939685711559,N2,no apnea
2022-08-06 22:15:41.250000,-0.0206759746700236,0.7664803169034791,N2,no apnea
2022-08-06 22:15:41.281250,-0.0154879072251468,0.6741782280736189,WK,apnea
2022-08-06 22:15:41.312500,-0.0107576104371709,0.6060592628038234,N2,no apnea
2022-08-06 22:15:41.343750,-0.006027313649195,0.1542347886962567,N2,apnea
2022-08-06 22:15:41.375000,-0.0029755092698558,0.4055640158481021,N2,apnea
2022-08-06 22:15:41.406250,0.0025177386129549,0.790004250211065,N2,no apnea
2022-08-06 22:15:41.437500,0.0139620050354772,0.4452354850459369,N2,no apnea
2022-08-06 22:15:41.468750,0.0251010910200656,0.294795504081854,N2,apnea
2022-08-06 22:15:41.500000,0.0315098802166781,0.6215960266186847,N2,no apnea
2022-08-06 22:15:41.531250,0.0365453574425879,0.541310694412148,N2,apnea
2022-08-06 22:15:41.562500,0.0406652933546959,0.3769997800981125,N2,no apnea
2022-08-06 22:15:41.593750,0.0426489662012665,0.3794772088281946,N2,apnea
2022-08-06 22:15:41.625000,0.0469214923323415,0.138770636904925,N2,no apnea
2022-08-06 22:15:41.656250,0.0565346761272602,0.662308211802741,N2,no apnea
2022-08-06 22:15:41.687500,0.0672159914549477,0.1554390751215837,N2,no apnea
2022-08-06 22:15:41.718750,0.0739299610894941,0.1218684650783946,N2,no apnea
2022-08-06 22:15:41.750000,0.0769817654688334,0.7678168442143652,WK,no apnea
2022-08-06 22:15:41.781250,0.0783550774395361,0.6671713296575317,WK,no apnea
2022-08-06 22:15:41.812500,0.0804913405050736,0.8804281847799884,N2,apnea
2022-08-06 22:15:41.843750,0.0826276035706111,0.1794271463694113,N2,no apnea
2022-08-06 22:15:41.875000,0.0826276035706111,0.6660971992502109,N2,apnea
2022-08-06 22:15:41.906250,0.0809491111619745,0.6757440594577744,N2,no apnea
2022-08-06 22:15:41.937500,0.0804913405050736,0.9100351307194112,N2,apnea
2022-08-06 22:15:41.968750,0.0811017013809414,0.5508020287244934,N2,no apnea
2022-08-06 22:15:42.000000,0.0832379644464789,0.798466189965986,N2,apnea
2022-08-06 22:15:42.031250,0.0890363927672236,0.5478071016341687,N2,no apnea
2022-08-06 22:15:42.062500,0.0966659037155718,0.850576136304331,N2,apnea
2022-08-06 22:15:42.093750,0.1027695124742504,0.0231333261105022,N2,no apnea
2022-08-06 22:15:42.125000,0.1079575799191271,0.4305954829585413,N2,no apnea
2022-08-06 22:15:42.156250,0.112993057145037,0.0584664290665353,N2,apnea
2022-08-06 22:15:42.187500,0.1165026321812771,0.3205500495376642,N2,no apnea
2022-08-06 22:15:42.218750,0.1203173876554512,0.2922075276903747,N2,no apnea
2022-08-06 22:15:42.250000,0.125658045319295,0.5496400702246022,N2,apnea
2022-08-06 22:15:42.281250,0.1305409323262379,0.4003498107192254,N2,no apnea
2022-08-06 22:15:42.312500,0.1326771953917754,0.1091140605763687,N2,no apnea
2022-08-06 22:15:42.343750,0.1335927367055771,0.836195720901307,N2,no apnea
2022-08-06 22:15:42.375000,0.1364919508659494,0.6419775586474279,N3,no apnea
2022-08-06 22:15:42.406250,0.1430533302815289,0.2472635446055799,N3,no apnea
2022-08-06 22:15:42.437500,0.150988021667811,0.1653939584769491,N3,apnea
2022-08-06 22:15:42.468750,0.1581597619592584,0.8768706003222493,N3,apnea
2022-08-06 22:15:42.500000,0.1631952391851682,0.5901418331465388,N3,no apnea
2022-08-06 22:15:42.531250,0.1659418631265735,0.1831982057708273,N3,no apnea
2022-08-06 22:15:42.562500,0.168383306630045,0.6332065852240891,N3,apnea
2022-08-06 22:15:42.593750,0.1709773403524834,0.4171450507021695,N3,no apnea
2022-08-06 22:15:42.625000,0.1720454718852521,0.7675387187507818,N3,apnea
2022-08-06 22:15:42.656250,0.1717402914473182,0.9795995524359886,N3,apnea
2022-08-06 22:15:42.687500,0.1715877012283512,0.7396758131675122,N3,apnea
2022-08-06 22:15:42.718750,0.1697566186007477,0.1188698946304211,N3,apnea
2022-08-06 22:15:42.750000,0.1670099946593423,0.4000412945102858,N3,apnea
2022-08-06 22:15:42.781250,0.1665522240024414,0.0196117515031911,N3,apnea
2022-08-06 22:15:42.812500,0.1670099946593423,0.9236843072458434,N3,no apnea
2022-08-06 22:15:42.843750,0.1692988479438468,0.554345282068672,N3,apnea
2022-08-06 22:15:42.875000,0.1761654077973602,0.6791618836170886,N3,no apnea
2022-08-06 22:15:42.906250,0.1831845578698405,0.6152457944333367,N3,no apnea
2022-08-06 22:15:42.937500,0.1851682307164111,0.4963801890380992,N3,no apnea
2022-08-06 22:15:42.968750,0.1866941329060807,0.6193995172384258,N3,apnea
2022-08-06 22:15:43.000000,0.1909666590371557,0.2095174816682637,N3,apnea
2022-08-06 22:15:43.031250,0.1961547264820325,0.5793057184339239,N3,no apnea
2022-08-06 22:15:43.062500,0.2010376134889753,0.4094022175946964,WK,apnea
2022-08-06 22:15:43.093750,0.2037842374303807,0.9516583548014846,WK,no apnea
2022-08-06 22:15:43.125000,0.2031738765545128,0.6631928431717207,WK,apnea
2022-08-06 22:15:43.156250,0.2010376134889753,0.5974526700813603,WK,apnea
2022-08-06 22:15:43.187500,0.198138399328603,0.0456715251532059,WK,apnea
2022-08-06 22:15:43.218750,0.1956969558251316,0.85761424560108,N2,apnea
2022-08-06 22:15:43.250000,0.194018463416495,0.9259764790478988,N2,apnea
2022-08-06 22:15:43.281250,0.1902037079423209,0.4794235714687109,WK,apnea
2022-08-06 22:15:43.312500,0.1848630502784771,0.6245124827418925,N1,apnea
2022-08-06 22:15:43.343750,0.1827267872129396,0.0145439408957647,N2,apnea
2022-08-06 22:15:43.375000,0.1819638361181048,0.1700706312804163,N2,no apnea
2022-08-06 22:15:43.406250,0.1776913099870298,0.8052224570674272,N2,no apnea
2022-08-06 22:15:43.437500,0.172503242542153,0.2001017637217688,N2,no apnea
2022-08-06 22:15:43.468750,0.1694514381628137,0.1311781467343543,N2,apnea
2022-08-06 22:15:43.500000,0.1671625848783093,0.2040709801179834,N2,apnea
2022-08-06 22:15:43.531250,0.1647211413748378,0.588927569621303,N2,apnea
2022-08-06 22:15:43.562500,0.1616693369954986,0.144910441103378,N2,apnea
2022-08-06 22:15:43.593750,0.1592278934920271,0.2640927082932724,N2,apnea
2022-08-06 22:15:43.625000,0.1590753032730602,0.9008583036243218,N2,no apnea
2022-08-06 22:15:43.656250,0.1573968108644236,0.9065339784111912,N2,apnea
2022-08-06 22:15:43.687500,0.1538872358281834,0.6428432737105139,N2,apnea
2022-08-06 22:15:43.718750,0.1546501869230182,0.5184246366383165,N2,no apnea
2022-08-06 22:15:43.750000,0.155413138017853,0.6178508092711061,REM,apnea
2022-08-06 22:15:43.781250,0.1494621194781414,0.6973340605302172,N2,apnea
2022-08-06 22:15:43.812500,0.1438162813763637,0.8960706715059216,N2,no apnea
2022-08-06 22:15:43.843750,0.1424429694056611,0.8689681102402865,N2,apnea
2022-08-06 22:15:43.875000,0.138323033493553,0.4648285357284861,N2,apnea
2022-08-06 22:15:43.906250,0.1316090638590066,0.1258575858417882,N2,no apnea
2022-08-06 22:15:43.937500,0.1277943083848325,0.5519150981096222,REM,no apnea
2022-08-06 22:15:43.968750,0.1252002746623941,0.2651438046017178,REM,no apnea
2022-08-06 22:15:44.000000,0.1210803387502861,0.4783468502262313,N2,no apnea
2022-08-06 22:15:44.031250,0.1160448615243762,0.6996564436507421,N2,no apnea
2022-08-06 22:15:44.062500,0.1076523994811932,0.7257843746494458,N2,no apnea
2022-08-06 22:15:44.093750,0.0928511482413977,0.8185198181470819,N2,no apnea
2022-08-06 22:15:44.125000,0.0719462882429236,0.9338313723662642,N2,no apnea
2022-08-06 22:15:44.156250,0.0499732967116807,0.8864191493970498,N2,no apnea
2022-08-06 22:15:44.187500,0.0325780117494468,0.1704704464586623,N2,no apnea
2022-08-06 22:15:44.218750,0.019150072480354,0.8994573382273631,N2,apnea
2022-08-06 22:15:44.250000,0.0069428549629968,0.6020031743956948,N2,no apnea
2022-08-06 22:15:44.281250,-0.0048065918974593,0.99132975653278,N2,no apnea
2022-08-06 22:15:44.312500,-0.0200656137941557,0.6937247014952096,N2,apnea
2022-08-06 22:15:44.343750,-0.0400549324788281,0.9029568440513488,WK,no apnea
2022-08-06 22:15:44.375000,-0.0585183489738307,0.9268304642451508,N1,apnea
2022-08-06 22:15:44.406250,-0.0731670099946593,0.5568981687566328,N2,apnea
2022-08-06 22:15:44.437500,-0.0878156710154879,0.0802486395987017,N2,apnea
2022-08-06 22:15:44.468750,-0.1023117418173495,0.4068599631992415,N2,apnea
2022-08-06 22:15:44.500000,-0.1152819104295414,0.0138107205966782,N2,apnea
2022-08-06 22:15:44.531250,-0.1261158159761959,0.5422943343410118,N2,no apnea
2022-08-06 22:15:44.562500,-0.1325246051728084,0.4783188265983428,N2,no apnea
2022-08-06 22:15:44.593750,-0.1364919508659494,0.1013490654988527,N2,no apnea
2022-08-06 22:15:44.625000,-0.1407644769970245,0.5154790600498996,N2,no apnea
2022-08-06 22:15:44.656250,-0.1435111009384298,0.5163827632618143,N2,no apnea
2022-08-06 22:15:44.687500,-0.1438162813763637,0.7415538486838515,N2,apnea
2022-08-06 22:15:44.718750,-0.1422903791866941,0.2185807892688172,REM,apnea
2022-08-06 22:15:44.750000,-0.1378652628366521,0.6718906586557964,REM,no apnea
2022-08-06 22:15:44.781250,-0.1319142442969405,0.6235999695163432,N1,no apnea
2022-08-06 22:15:44.812500,-0.1247425040054932,0.7998301703795261,N2,no apnea
2022-08-06 22:15:44.843750,-0.1160448615243762,0.2145613555216072,N2,apnea
2022-08-06 22:15:44.875000,-0.1100938429846646,0.0261860331105147,N1,no apnea
2022-08-06 22:15:44.906250,-0.1064316777294575,0.3049253845497902,N2,no apnea
2022-08-06 22:15:44.937500,-0.0992599374380102,0.3934390354120491,REM,no apnea
2022-08-06 22:15:44.968750,-0.0920881971465629,0.291413566217401,REM,no apnea
2022-08-06 22:15:45.000000,-0.0881208514534218,0.3323044177318326,REM,apnea
2022-08-06 22:15:45.031250,-0.0823224231326772,0.7804500251027985,REM,no apnea
2022-08-06 22:15:45.062500,-0.0759136339360646,0.0662535027351759,REM,apnea
2022-08-06 22:15:45.093750,-0.0731670099946593,0.9195978728930856,REM,apnea
2022-08-06 22:15:45.125000,-0.070267795834287,0.8702232177712342,REM,no apnea
2022-08-06 22:15:45.156250,-0.0673685816739147,0.2414867657359941,REM,no apnea
2022-08-06 22:15:45.187500,-0.0635538261997405,0.0337032435241274,REM,no apnea
2022-08-06 22:15:45.218750,-0.0543984130617227,0.6720689812011675,REM,no apnea
2022-08-06 22:15:45.250000,-0.0461585412375066,0.4037193193756959,REM,no apnea
2022-08-06 22:15:45.281250,-0.0441748683909361,0.5299892478062849,REM,no apnea
2022-08-06 22:15:45.312500,-0.0406652933546959,0.2176982138810279,N2,no apnea
2022-08-06 22:15:45.343750,-0.0366979476615548,0.1346674395075944,N1,no apnea
2022-08-06 22:15:45.375000,-0.0377660791943236,0.5619207775714974,N1,apnea
2022-08-06 22:15:45.406250,-0.0377660791943236,0.8075301182535838,N2,apnea
2022-08-06 22:15:45.437500,-0.0365453574425879,0.0193319289143648,N2,apnea
2022-08-06 22:15:45.468750,-0.0394445716029602,0.9548002503666968,N2,apnea
2022-08-06 22:15:45.500000,-0.0409704737926298,0.9099114863596548,N2,no apnea
2022-08-06 22:15:45.531250,-0.0399023422598611,0.2125745501922188,N2,no apnea
2022-08-06 22:15:45.562500,-0.0415808346684977,0.9308000402532776,N2,no apnea
2022-08-06 22:15:45.593750,-0.0420386053253986,0.5427591087873717,N2,no apnea
2022-08-06 22:15:45.625000,-0.0409704737926298,0.5780859385598905,N2,no apnea
2022-08-06 22:15:45.656250,-0.0437170977340352,0.5507833064805127,N2,no apnea
2022-08-06 22:15:45.687500,-0.0440222781719691,0.541305367827886,WK,no apnea
2022-08-06 22:15:45.718750,-0.0389868009460593,0.8712075006212904,WK,no apnea
2022-08-06 22:15:45.750000,-0.0376134889753566,0.4698024210795333,N1,no apnea
2022-08-06 22:15:45.781250,-0.0377660791943236,0.6773402400029624,N2,no apnea
2022-08-06 22:15:45.812500,-0.0328831921873807,0.3497065761918517,N2,no apnea
2022-08-06 22:15:45.843750,-0.0293736171511406,0.3502121816232426,N2,apnea
2022-08-06 22:15:45.875000,-0.0302891584649423,0.2447382982881871,N2,no apnea
2022-08-06 22:15:45.906250,-0.0292210269321736,0.6084071810196365,N2,apnea
2022-08-06 22:15:45.937500,-0.0249485008010986,0.0297824033021308,N2,no apnea
2022-08-06 22:15:45.968750,-0.0202182040131227,0.8754175619208381,N2,no apnea
2022-08-06 22:15:46.000000,-0.0157930876630807,0.1607747885315517,N1,no apnea
2022-08-06 22:15:46.031250,-0.0124361028458075,0.6301853868166679,N2,apnea
2022-08-06 22:15:46.062500,-0.01029983978027,0.2661648344630154,N2,no apnea
2022-08-06 22:15:46.093750,-0.0075532158388647,0.3037419315872557,N2,apnea
2022-08-06 22:15:46.125000,-0.002059967956054,0.5521231868214039,N2,no apnea
2022-08-06 22:15:46.156250,0.006332494087129,0.112714531636316,N2,apnea
2022-08-06 22:15:46.187500,0.0135042343785763,0.3653975591565237,N2,no apnea
2022-08-06 22:15:46.218750,0.0141145952544441,0.807888772503461,N2,no apnea
2022-08-06 22:15:46.250000,0.0125886930647745,0.3472700493906375,WK,apnea
2022-08-06 22:15:46.281250,0.0156404974441138,0.7108903699693654,N2,apnea
2022-08-06 22:15:46.312500,0.0205233844510566,0.2703731461280959,N2,apnea
2022-08-06 22:15:46.343750,0.0215915159838254,0.4589090263391102,REM,no apnea
2022-08-06 22:15:46.375000,0.0205233844510566,0.4794523647194089,REM,no apnea
2022-08-06 22:15:46.406250,0.0206759746700236,0.203233262654859,N2,no apnea
2022-08-06 22:15:46.437500,0.0194552529182879,0.8900836776520542,REM,no apnea
2022-08-06 22:15:46.468750,0.0154879072251468,0.6677598682514436,REM,apnea
2022-08-06 22:15:46.500000,0.0151827267872129,0.585083603074259,REM,apnea
2022-08-06 22:15:46.531250,0.0225070572976272,0.5458973115264699,REM,no apnea
2022-08-06 22:15:46.562500,0.031815060654612,0.667218356029634,REM,apnea
2022-08-06 22:15:46.593750,0.0385290302891584,0.6342219675509807,WK,apnea
2022-08-06 22:15:46.625000,0.044785229266804,0.8620590729472797,N1,apnea
2022-08-06 22:15:46.656250,0.0502784771496147,0.7081939597261487,N1,apnea
2022-08-06 22:15:46.687500,0.0548561837186236,0.4607145393965514,N2,apnea
2022-08-06 22:15:46.718750,0.0591287098496986,0.0688581472151077,N2,no apnea
2022-08-06 22:15:46.750000,0.0603494316014343,0.8428422453779606,WK,no apnea
2022-08-06 22:15:46.781250,0.0603494316014343,0.9748982902107548,WK,no apnea
2022-08-06 22:15:46.812500,0.0626382848859388,0.5030134599833286,N1,apnea
2022-08-06 22:15:46.843750,0.0632486457618066,0.0596989307624971,N1,apnea
2022-08-06 22:15:46.875000,0.061722743572137,0.842389880685474,N1,apnea
2022-08-06 22:15:46.906250,0.0661478599221789,0.4861504720319799,N2,no apnea
2022-08-06 22:15:46.937500,0.0740825513084611,0.4852495734759364,N2,apnea
2022-08-06 22:15:46.968750,0.0774395361257343,0.6405090681726442,N2,no apnea
2022-08-06 22:15:47.000000,0.0775921263447013,0.2324604872031468,N1,apnea
2022-08-06 22:15:47.031250,0.0777447165636682,0.3306762204919565,N2,no apnea
2022-08-06 22:15:47.062500,0.0771343556878004,0.9365511887091634,N2,no apnea
2022-08-06 22:15:47.093750,0.078812848096437,0.592356349885953,N2,no apnea
2022-08-06 22:15:47.125000,0.0800335698481727,0.5318609999943051,N1,apnea
2022-08-06 22:15:47.156250,0.0688944838635843,0.0827908284076105,N1,apnea
2022-08-06 22:15:47.187500,0.0466163118944075,0.7213907235000413,N2,apnea
2022-08-06 22:15:47.218750,0.031815060654612,0.2800132205844358,N2,apnea
2022-08-06 22:15:47.250000,0.0382238498512245,0.814380579169762,N2,no apnea
2022-08-06 22:15:47.281250,0.0620279240100709,0.7621019825577983,N2,apnea
2022-08-06 22:15:47.312500,0.0894941634241245,0.6918618901727237,N2,no apnea
2022-08-06 22:15:47.343750,0.1096360723277637,0.8022444884684495,N2,no apnea
2022-08-06 22:15:47.375000,0.1216906996261539,0.2206579713249565,N2,no apnea
2022-08-06 22:15:47.406250,0.1311512932021057,0.761755824751172,N2,apnea
